690338;MAG;5.925;-29.56875;-25.050001
690338;ACC;-0.47377887;4.229314;7.8903327
690337;GYR;-0.07589995;0.36728245;-0.031459536
690348;MAG;6.1687503;-29.643751;-25.031252
690347;ACC;-0.50009996;4.304688;7.8783684
690346;GYR;-0.09636392;0.34712392;-0.04612029
690358;MAG;6.3562503;-29.587502;-25.29375
690357;ACC;-0.5288138;4.3669014;7.9130645
690356;GYR;-0.12018765;0.28787002;-0.06780599
690368;MAG;6.39375;-29.625002;-25.143751
690365;GYR;-0.13607013;0.21090107;-0.089797124
690366;ACC;-0.55393845;4.3992043;7.972885
690378;MAG;6.4875;-29.343752;-25.1625
690374;GYR;-0.14065161;0.1357647;-0.11453715
690375;ACC;-0.5946164;4.392026;8.039884
690384;GYR;-0.13057235;0.07620538;-0.14110976
690385;ACC;-0.6472585;4.341777;8.105687
690388;MAG;6.4875;-29.175001;-25.237501
690394;ACC;-0.7046863;4.2771707;8.195417
690393;GYR;-0.11682789;0.028252495;-0.15699224
690398;MAG;6.76875;-28.837502;-25.406252
690404;ACC;-0.7537391;4.2125645;8.282756
690402;GYR;-0.10155627;0.004123337;-0.15729769
690408;MAG;6.7312503;-28.81875;-25.29375
690413;ACC;-0.7968099;4.1718864;8.376076
690412;GYR;-0.09392046;0.0129808765;-0.13927718
690418;MAG;6.675;-28.781252;-25.125002
690421;GYR;-0.099418245;0.04382955;-0.1065959
690422;ACC;-0.80757767;4.1443686;8.49811
690428;MAG;6.6937504;-28.500002;-25.06875
690432;ACC;-0.79441714;4.1312084;8.620144
690431;GYR;-0.12018765;0.08811724;-0.07299834
690438;MAG;6.5062504;-28.462502;-24.525002
690440;GYR;-0.14401138;0.15225805;-0.03970621
690441;ACC;-0.7585248;4.1144586;8.720642
690448;MAG;6.58125;-28.25625;-24.618752
690449;GYR;-0.16630794;0.23319763;-0.004581486
690450;ACC;-0.73340017;4.101298;8.788837
690458;MAG;6.6000004;-28.143751;-24.487501
690459;GYR;-0.18341215;0.30589053;0.033902995
690460;ACC;-0.74177504;4.0905304;8.859426
690468;MAG;6.80625;-27.6;-24.281252
690469;ACC;-0.7704889;4.0737805;8.924032
690468;GYR;-0.18982624;0.34559676;0.07086031
690478;MAG;6.58125;-27.562502;-24.243752
690477;GYR;-0.18249585;0.34681848;0.0980438
690478;ACC;-0.8063812;4.0558343;8.975478
690488;MAG;6.5437503;-27.31875;-24.243752
690488;ACC;-0.849452;4.042674;9.025727
690487;GYR;-0.17211115;0.31719154;0.11362085
690498;MAG;6.5437503;-27.45;-23.94375
690496;GYR;-0.16355905;0.27595815;0.12614357
690497;ACC;-0.89730847;4.034299;9.108279
690508;MAG;6.3;-27.6;-23.75625
690505;GYR;-0.15042545;0.23014331;0.14172062
690507;ACC;-0.9487542;4.028317;9.208778
690515;GYR;-0.13240494;0.19013166;0.1631009
690518;MAG;6.5437503;-27.337502;-24.112501
690516;ACC;-0.991825;4.025924;9.312865
690524;GYR;-0.110108376;0.17088942;0.19089524
690528;MAG;6.43125;-27.243752;-24.13125
690525;ACC;-1.0229317;4.0187454;9.399008
690533;GYR;-0.084452055;0.18493931;0.22418737
690535;ACC;-1.0707881;4.0295134;9.473185
690538;MAG;6.3562503;-27.206251;-24.056252
690543;GYR;-0.066736974;0.22708899;0.26328272
690544;ACC;-1.1485549;4.0773697;9.534202
690548;MAG;6.1687503;-27.35625;-24.075
690553;ACC;-1.2406785;4.156333;9.589237
690552;GYR;-0.059101168;0.2689332;0.3090976
690558;MAG;6.5625005;-27.0375;-23.8125
690563;ACC;-1.3220345;4.2364926;9.676575
690562;GYR;-0.06551525;0.27412558;0.3488038
690568;MAG;6.5437503;-27.112501;-23.60625
690572;ACC;-1.3435699;4.287938;9.784252
690571;GYR;-0.09086613;0.2283107;0.3695732
690578;MAG;6.7500005;-26.7;-23.71875
690581;ACC;-1.3100704;4.3034916;9.9015
690580;GYR;-0.12843432;0.15378521;0.37293294
690588;MAG;6.6937504;-26.325;-23.775002
690591;ACC;-1.2035898;4.2771707;10.061819
690590;GYR;-0.18524474;0.057574004;0.3573559
690598;MAG;6.7500005;-26.19375;-23.550001
690600;ACC;-1.0504491;4.194618;10.285548
690599;GYR;-0.24785839;-0.058490302;0.32467464
690608;MAG;7.0687504;-25.931252;-23.493752
690610;ACC;-0.86859465;4.0498524;10.603793
690608;GYR;-0.3245219;-0.18921536;0.27458373
690618;MAG;7.1062503;-25.85625;-23.306252
690619;ACC;-0.6891329;3.8380876;11.026127
690618;GYR;-0.3990474;-0.32207847;0.21258095
690628;MAG;6.8812504;-25.931252;-22.95
690627;GYR;-0.45799586;-0.43233955;0.15241076
690628;ACC;-0.5407779;3.583252;11.502298
690638;MAG;6.4125004;-26.175001;-22.931252
690636;GYR;-0.48914996;-0.47815442;0.10690133
690638;ACC;-0.4546363;3.286542;11.973684
690646;GYR;-0.48517936;-0.44761115;0.08093958
690647;ACC;-0.45224348;2.9742785;12.406785
690648;MAG;6.3750005;-25.968752;-23.00625
690658;MAG;6.0;-25.7625;-22.931252
690656;ACC;-0.52163535;2.676372;12.742977
690655;GYR;-0.4402808;-0.35231626;0.08277218
690665;GYR;-0.35048366;-0.20021093;0.12034036
690668;MAG;5.6625004;-25.987501;-22.35
690666;ACC;-0.63529444;2.3940191;12.927224
690674;GYR;-0.21731515;-0.0151189035;0.1924224
690675;ACC;-0.7680961;2.111666;12.916456
690678;MAG;4.9500003;-26.04375;-21.91875
690683;GYR;-0.05421425;0.15958843;0.28221953
690684;ACC;-0.91525465;1.841277;12.746566
690688;MAG;4.0125003;-26.343752;-21.35625
690693;GYR;0.12507457;0.27748534;0.36407542
690694;ACC;-1.1042876;1.6474584;12.504891
690698;MAG;3.6750002;-26.23125;-21.581251
690702;GYR;0.29184064;0.27748534;0.4205804
690703;ACC;-1.314856;1.5864414;12.294323
690708;MAG;3.2625;-26.5125;-21.300001
690712;ACC;-1.4871392;1.6342978;12.12204
690711;GYR;0.42012227;0.14553854;0.45478883
690718;MAG;2.7;-26.718752;-20.681252
690721;GYR;0.491288;-0.06429352;0.46731156
690722;ACC;-1.5744773;1.7180467;11.942577
690728;MAG;2.4562502;-26.7;-20.475
690730;GYR;0.5090031;-0.2600757;0.456316
690731;ACC;-1.5314065;1.7982062;11.734403
690738;MAG;2.34375;-26.94375;-20.23125
690739;GYR;0.47571096;-0.38591382;0.4251619
690741;ACC;-1.3830515;1.8831514;11.534601
690748;MAG;2.5875;-26.531252;-20.681252
690750;ACC;-1.1928221;1.9549361;11.395818
690749;GYR;0.41004297;-0.43539387;0.37904158
690758;MAG;2.8500001;-26.587502;-20.8125
690759;ACC;-0.997807;2.0111675;11.284552
690758;GYR;0.34193155;-0.41004297;0.3271181
690768;MAG;3.3000002;-26.23125;-21.0375
690769;ACC;-0.84347;2.0350957;11.152946
690768;GYR;0.28603745;-0.3046688;0.27214026
690778;MAG;3.4125001;-26.175001;-20.90625
690777;GYR;0.24174973;-0.14553854;0.22174391
690778;ACC;-0.7465607;2.009971;10.983056
690788;MAG;3.80625;-25.425001;-21.35625
690786;GYR;0.20967934;0.028863361;0.18234314
690787;ACC;-0.70947194;1.9537396;10.764112
690796;GYR;0.17455462;0.19471315;0.15668681
690797;ACC;-0.72741807;1.8987048;10.493724
690798;MAG;4.40625;-24.7875;-22.050001
690806;ACC;-0.79441714;1.861616;10.240085
690805;GYR;0.12415826;0.31535894;0.14691298
690808;MAG;4.74375;-24.4125;-22.48125
690818;MAG;4.8187504;-24.056252;-22.931252
690814;GYR;0.05329795;0.3678933;0.15607595
690815;ACC;-0.8709874;1.8687944;10.021141
690825;ACC;-0.9272188;1.9082761;9.821341
690824;GYR;-0.021227552;0.3697259;0.1802051
690828;MAG;4.89375;-23.868752;-22.63125
690833;GYR;-0.07773254;0.34834564;0.20158538
690834;ACC;-0.94396853;1.9393828;9.644272
690838;MAG;5.025;-23.587502;-22.725
690844;ACC;-0.9236295;1.9537396;9.469596
690842;GYR;-0.10674862;0.32696536;0.20983206
690848;MAG;5.3625;-23.1;-22.875
690852;GYR;-0.102472566;0.31994042;0.20311254
690853;ACC;-0.8889336;1.9513469;9.3104725
690858;MAG;5.5687504;-22.81875;-22.987501
690861;GYR;-0.06704241;0.32665995;0.1933387
690862;ACC;-0.8566305;1.9549361;9.148957
690868;MAG;5.83125;-22.66875;-22.78125
690871;GYR;-0.019394957;0.3336849;0.18661919
690872;ACC;-0.83030945;1.963311;8.974281
690878;MAG;5.9812503;-22.518751;-22.837502
690880;GYR;0.031917684;0.3349066;0.18234314
690881;ACC;-0.81236327;1.9812572;8.782856
690888;MAG;6.0;-22.40625;-22.66875
690890;ACC;-0.79920274;2.0063818;8.601001
690889;GYR;0.07803798;0.32696536;0.18203771
690898;MAG;5.9812503;-22.331251;-22.48125
690900;ACC;-0.7896315;2.0410776;8.420342
690899;GYR;0.116522454;0.3113883;0.1875355
690908;MAG;6.2250004;-22.275002;-22.9125
690909;ACC;-0.78723866;2.0662024;8.233703
690908;GYR;0.159283;0.29917103;0.2046397
690918;MAG;6.1125;-22.25625;-22.96875
690918;ACC;-0.7716853;2.0841484;8.042277
690917;GYR;0.20234896;0.3019199;0.2290743
690928;MAG;6.39375;-22.125;-22.837502
690928;ACC;-0.7585248;2.1128623;7.867601
690927;GYR;0.23808455;0.31994042;0.26358816
690938;MAG;6.4500003;-22.21875;-22.7625
690936;GYR;0.2600757;0.31902415;0.30207264
690937;ACC;-0.7788638;2.158326;7.7479596
690947;ACC;-0.80997044;2.2277179;7.661818
690945;GYR;0.27198756;0.260992;0.34300056
690948;MAG;6.4500003;-22.368752;-22.893751
690956;ACC;-0.82672024;2.3138595;7.594819
690958;MAG;6.4875;-22.44375;-22.63125
690955;GYR;0.2790125;0.159283;0.38148504
690968;MAG;6.39375;-22.650002;-22.48125
690964;GYR;0.285732;0.033139415;0.40989026
690965;ACC;-0.8003992;2.4011974;7.5493555
690975;ACC;-0.7322037;2.4885356;7.517052
690974;GYR;0.29122978;-0.09392046;0.4233293
690978;MAG;6.675;-22.575;-22.5375
690983;GYR;0.2988656;-0.20693044;0.41905323
690984;ACC;-0.6329016;2.5818555;7.503892
690988;MAG;6.6562505;-22.575;-22.050001
690993;ACC;-0.5072784;2.6811578;7.515856
690992;GYR;0.30680683;-0.2942841;0.399811
690998;MAG;7.0312505;-22.331251;-21.69375
691002;GYR;0.31505352;-0.34376416;0.36926776
691003;ACC;-0.357727;2.7756743;7.537391
691008;MAG;6.9187503;-22.48125;-21.69375
691012;ACC;-0.18664017;2.8606195;7.5290165
691011;GYR;0.32421649;-0.33826637;0.32986698
691018;MAG;6.9750004;-22.331251;-21.5625
691020;GYR;0.3346012;-0.2875646;0.28221953
691021;ACC;-0.016749758;2.9539394;7.5110703
691028;MAG;7.0875;-22.275002;-21.46875
691030;GYR;0.34009898;-0.21670428;0.22510368
691031;ACC;0.11724831;3.0496526;7.4919276
691038;MAG;7.0687504;-22.10625;-21.16875
691039;GYR;0.34101525;-0.15012002;0.16371176
691040;ACC;0.20697916;3.1441689;7.472785
691048;MAG;7.18125;-21.9375;-21.0375
691048;GYR;0.3263545;-0.102472566;0.10384701
691050;ACC;0.24765715;3.2434711;7.436893
691058;MAG;7.0687504;-22.087502;-21.056252
691058;GYR;0.3025308;-0.076816246;0.05131264
691059;ACC;0.25842485;3.339184;7.3950186
691068;MAG;6.9750004;-22.10625;-21.13125
691067;GYR;0.26435173;-0.07803798;0.0051923506
691068;ACC;0.2536392;3.4121652;7.3567333
691078;MAG;6.9375005;-22.143751;-21.4125
691076;GYR;0.2206749;-0.09728022;-0.037873615
691078;ACC;0.23090738;3.463611;7.3268228
691087;ACC;0.18185452;3.5042887;7.335198
691088;MAG;6.5437503;-22.48125;-21.28125
691086;GYR;0.1782198;-0.14278965;-0.07147118
691096;ACC;0.1160519;3.548556;7.372287
691098;MAG;6.6000004;-22.48125;-21.206251
691095;GYR;0.13515383;-0.20815217;-0.091018856
691105;GYR;0.098196514;-0.27504188;-0.09682207
691106;ACC;0.058624156;3.5880375;7.4392858
691108;MAG;6.6562505;-22.331251;-21.16875
691114;GYR;0.07223476;-0.33001968;-0.09498947
691115;ACC;0.021535404;3.635894;7.537391
691118;MAG;6.675;-22.331251;-21.618752
691123;GYR;0.06398808;-0.3743074;-0.09560034
691124;ACC;0.0011964113;3.6897326;7.7036924
691128;MAG;6.525;-22.35;-21.712502
691134;ACC;0.020338992;3.7423747;7.8927255
691133;GYR;0.08078687;-0.40485063;-0.10079269
691138;MAG;6.80625;-22.125;-21.618752
691142;GYR;0.11896592;-0.39293876;-0.118507765
691143;ACC;0.083748795;3.7950168;8.053044
691148;MAG;6.9750004;-22.2;-21.768751
691151;GYR;0.17180572;-0.3431533;-0.14813471
691153;ACC;0.17108682;3.8524444;8.200203
691158;MAG;6.9750004;-22.25625;-21.50625
691161;GYR;0.22800528;-0.28512114;-0.18234314
691162;ACC;0.2548356;3.9373896;8.343773
691168;MAG;7.2937503;-22.06875;-21.375
691171;ACC;0.30867413;4.025924;8.4347
691170;GYR;0.27779076;-0.23350306;-0.21777329
691178;MAG;7.2000003;-22.21875;-21.45
691181;ACC;0.317049;4.0905304;8.4682
691179;GYR;0.30405796;-0.1999055;-0.25442517
691188;MAG;6.76875;-22.5;-21.16875
691189;GYR;0.30497423;-0.20631959;-0.29474226
691190;ACC;0.2727818;4.1204405;8.482556
691198;MAG;6.8625;-22.650002;-21.0375
691199;ACC;0.18544376;4.1467614;8.519645
691198;GYR;0.27107126;-0.27015495;-0.33536476
691208;MAG;7.2000003;-22.5;-20.925001
691208;GYR;0.20998476;-0.3846921;-0.36529714
691209;ACC;0.09212367;4.1790648;8.596215
691218;MAG;6.9187503;-22.7625;-20.8875
691218;ACC;0.0059820567;4.214957;8.756535
691217;GYR;0.13668099;-0.53221595;-0.37843072
691228;MAG;6.6937504;-22.85625;-20.681252
691226;GYR;0.066736974;-0.69653857;-0.37781987
691227;ACC;-0.0634098;4.26401;9.014959
691236;GYR;0.01970039;-0.8348994;-0.36987862
691238;MAG;6.5437503;-22.743752;-20.79375
691237;ACC;-0.10049855;4.3465624;9.341579
691245;GYR;0.003817905;-0.8846849;-0.3500255
691246;ACC;-0.09092726;4.4841495;9.644272
691248;MAG;6.4875;-22.650002;-21.018751
691258;MAG;6.5437503;-22.5;-20.94375
691255;ACC;-0.013160525;4.6564326;9.88834
691254;GYR;0.017867794;-0.8312343;-0.32162032
691265;ACC;0.17706887;4.7880383;10.143175
691264;GYR;0.037110034;-0.7493784;-0.29626942
691268;MAG;6.7312503;-22.25625;-21.35625
691274;ACC;0.48933223;4.8263235;10.482956
691273;GYR;0.022143848;-0.7460186;-0.29657486
691278;MAG;6.61875;-22.087502;-21.375
691284;ACC;0.8458628;4.786842;10.832308
691282;GYR;-0.042607818;-0.7973313;-0.35216355
691288;MAG;6.3562503;-22.21875;-21.46875
691292;GYR;-0.15897755;-0.84161896;-0.47647452
691293;ACC;1.2107682;4.662415;11.140983
691298;MAG;6.58125;-21.825;-21.5625
691301;GYR;-0.32696536;-0.8761328;-0.6487384
691302;ACC;1.5278172;4.4195433;11.434103
691308;MAG;6.6000004;-21.581251;-21.84375
691311;GYR;-0.5337431;-0.8993457;-0.82405657
691312;ACC;1.7180467;4.0977087;11.747562
691318;MAG;6.7312503;-21.431252;-21.956251
691321;ACC;1.7682959;3.7507496;12.086147
691320;GYR;-0.7411317;-0.8779654;-0.9462295
691328;MAG;6.5437503;-21.206251;-21.900002
691329;GYR;-0.88804466;-0.7768673;-0.982576
691330;ACC;1.7216359;3.4037902;12.394821
691338;MAG;6.4875;-21.150002;-21.956251
691339;GYR;-0.9448551;-0.59605134;-0.9440915
691340;ACC;1.6331015;3.028117;12.660424
691348;MAG;6.39375;-21.225;-21.88125
691348;GYR;-0.9182825;-0.41462448;-0.85521066
691349;ACC;1.5290136;2.609373;12.8686
691358;MAG;6.3;-21.018751;-21.993752
691357;GYR;-0.8147409;-0.28695372;-0.7391464
691358;ACC;1.4392828;2.1798615;12.960724
691368;MAG;6.5625005;-20.60625;-21.993752
691368;ACC;1.375873;1.7898313;12.935599
691367;GYR;-0.64736396;-0.2121228;-0.62949616
691378;MAG;6.6562505;-20.34375;-22.0125
691377;ACC;1.3399807;1.4656038;12.835101
691376;GYR;-0.4411971;-0.1962403;-0.54519683
691385;GYR;-0.2206749;-0.24449863;-0.50029826
691388;MAG;6.6562505;-20.118752;-22.125
691387;ACC;1.3304094;1.2083755;12.677175
691395;GYR;-0.006261364;-0.3349066;-0.49480048
691398;MAG;6.7312503;-19.987501;-22.2
691396;ACC;1.3339987;1.0097711;12.486945
691405;ACC;1.3471591;0.85064846;12.27518
691408;MAG;6.9375005;-19.893751;-22.425001
691404;GYR;0.1754709;-0.44302967;-0.5238165
691415;ACC;1.3663018;0.73100734;11.997613
691414;GYR;0.31169376;-0.5270236;-0.56535536
691418;MAG;6.8812504;-19.78125;-22.44375
691424;ACC;1.3722838;0.66041905;11.623136
691423;GYR;0.3941605;-0.5487093;-0.5833759
691428;MAG;7.36875;-19.275002;-22.462502
691432;GYR;0.42653632;-0.4998401;-0.55894125
691433;ACC;1.3399807;0.65324056;11.162518
691438;MAG;7.4625;-19.275002;-22.06875
691442;GYR;0.42134398;-0.4027126;-0.5018254
691443;ACC;1.274178;0.7070791;10.65165
691448;MAG;7.3500004;-19.44375;-22.087502
691452;ACC;1.1784651;0.8111669;10.137193
691451;GYR;0.3856084;-0.29672757;-0.42974338
691458;MAG;7.275;-19.612501;-21.993752
691460;GYR;0.33032513;-0.20448698;-0.365908
691461;ACC;1.0767702;0.96789676;9.641879
691468;MAG;7.6125;-19.40625;-21.900002
691470;GYR;0.26068655;-0.13637556;-0.32314748
691471;ACC;0.9726824;1.160519;9.193225
691478;MAG;7.5937505;-19.35;-21.75
691479;GYR;0.18646647;-0.09269873;-0.30421066
691480;ACC;0.88295156;1.3842479;8.79123
691488;MAG;7.4812503;-19.3875;-21.768751
691490;ACC;0.8279166;1.6319051;8.447861
691488;GYR;0.10644319;-0.055130545;-0.3081813
691498;MAG;7.8;-19.06875;-21.806252
691499;ACC;0.7704889;1.8831514;8.1738825
691498;GYR;0.019394957;-0.034361143;-0.33139414
691508;MAG;7.5937505;-19.3875;-22.06875
691508;ACC;0.6999006;2.1332014;7.9657063
691507;GYR;-0.067653276;-0.027947064;-0.37048948
691518;MAG;7.8375;-19.3875;-22.181252
691518;ACC;0.61854464;2.3557339;7.8352976
691517;GYR;-0.15867212;-0.037110034;-0.42668906
691528;MAG;7.9500003;-19.331251;-22.087502
691526;GYR;-0.24297146;-0.051159926;-0.49205157
691527;ACC;0.51565325;2.5351956;7.763513
691538;MAG;7.8375;-19.48125;-22.25625
691535;GYR;-0.31413722;-0.043218683;-0.56230104
691536;ACC;0.40917268;2.6596224;7.6977105
691548;MAG;7.8562503;-19.612501;-22.2
691545;GYR;-0.3675879;-0.009926553;-0.6203332
691546;ACC;0.276371;2.7242286;7.6402826
691555;ACC;0.11246266;2.754139;7.623533
691554;GYR;-0.40485063;0.03619374;-0.6557633
691558;MAG;8.08125;-19.556252;-22.275002
691563;GYR;-0.4225657;0.08231403;-0.6582068
691564;ACC;-0.076570325;2.7792635;7.629515
691568;MAG;8.475;-19.275002;-22.40625
691574;ACC;-0.2739782;2.8055844;7.6426754
691573;GYR;-0.42073312;0.1244637;-0.62460923
691578;MAG;8.512501;-19.25625;-22.518751
691582;GYR;-0.39507678;0.16386448;-0.56504995
691583;ACC;-0.46779683;2.8510482;7.652247
691588;MAG;8.6625;-19.050001;-22.237501
691593;ACC;-0.6269195;2.9168508;7.635497
691591;GYR;-0.3526217;0.20693044;-0.49174616
691598;MAG;8.94375;-18.975;-22.3125
691602;ACC;-0.7393822;2.9958138;7.5720873
691601;GYR;-0.29764387;0.2622137;-0.42180213
691608;MAG;9.20625;-18.825;-22.425001
691610;GYR;-0.23747368;0.32177302;-0.36407542
691611;ACC;-0.81595254;3.0855448;7.4787674
691618;MAG;9.75;-18.393751;-22.59375
691621;ACC;-0.86261255;3.1932218;7.3663044
691619;GYR;-0.18493931;0.37461284;-0.31948227
691628;MAG;9.84375;-18.1875;-22.743752
691629;GYR;-0.14950916;0.40301803;-0.2849684
691630;ACC;-0.8961121;3.3128629;7.268199
691638;MAG;10.012501;-18.056252;-22.837502
691639;ACC;-0.9056834;3.4229329;7.210771
691638;GYR;-0.13545926;0.398742;-0.26358816
691648;MAG;9.95625;-18.16875;-22.575
691648;GYR;-0.1385136;0.3666716;-0.25595233
691649;ACC;-0.8985049;3.554538;7.204789
691658;MAG;10.2375;-18.225;-22.612501
691658;ACC;-0.8997013;3.6897326;7.2502527
691657;GYR;-0.15409064;0.30802858;-0.2525926
691668;MAG;10.59375;-18.056252;-22.7625
691666;GYR;-0.17486005;0.22556181;-0.24678937
691667;ACC;-0.8997013;3.7974095;7.34118
691676;GYR;-0.19318599;0.12904519;-0.24342962
691678;MAG;10.556251;-17.6625;-22.78125
691677;ACC;-0.91884387;3.8608193;7.4847493
691688;MAG;10.5375;-17.60625;-22.837502
691686;ACC;-0.9296116;3.8787656;7.655836
691685;GYR;-0.20204352;0.037110034;-0.24587308
691694;GYR;-0.19471315;-0.021227552;-0.24617851
691698;MAG;10.368751;-17.962502;-22.556252
691696;ACC;-0.94277215;3.8572302;7.8077803
691704;GYR;-0.17027856;-0.014508039;-0.23884813
691705;ACC;-0.9451649;3.8033917;7.914261
691708;MAG;10.59375;-18.09375;-22.3875
691713;GYR;-0.1348484;0.049938194;-0.2150244
691714;ACC;-0.9391829;3.7363925;7.9764743
691718;MAG;10.368751;-18.487501;-22.143751
691724;ACC;-0.94636136;3.6861434;8.01117
691722;GYR;-0.10033454;0.14034618;-0.17104214
691728;MAG;10.51875;-18.5625;-22.050001
691732;GYR;-0.072540194;0.23228133;-0.11514801
691733;ACC;-0.9702896;3.6550367;8.019546
691738;MAG;10.44375;-18.50625;-21.975
691742;ACC;-1.0013963;3.6466618;8.01117
691741;GYR;-0.06398808;0.31627524;-0.053145237
691748;MAG;10.5375;-18.54375;-21.825
691751;GYR;-0.07223476;0.38621926;0.0067195124
691752;ACC;-1.0348958;3.6550367;7.9920278
691758;MAG;10.81875;-18.75;-22.125
691761;ACC;-1.0707881;3.6693935;7.962117
691760;GYR;-0.09544762;0.44364056;0.06169734
691768;MAG;11.15625;-18.65625;-22.03125
691769;GYR;-0.12904519;0.49159342;0.1075122
691770;ACC;-1.1234303;3.6981075;7.9357963
691778;MAG;11.625;-18.28125;-22.03125
691779;GYR;-0.17333288;0.5239693;0.14935644
691780;ACC;-1.1976078;3.7471602;7.9130645
691788;MAG;11.8125;-18.09375;-22.050001
691789;ACC;-1.2993027;3.7938204;7.9238324
691788;GYR;-0.22495095;0.5254964;0.19120067
691798;MAG;12.337501;-17.71875;-21.975
691797;GYR;-0.27870706;0.491288;0.23518294
691798;ACC;-1.4045869;3.8333018;7.9537425
691808;MAG;12.6;-17.75625;-21.825
691807;GYR;-0.33063057;0.44272426;0.27550003
691808;ACC;-1.4955142;3.851248;7.9884386
691818;MAG;12.562501;-18.112501;-21.88125
691816;GYR;-0.37766716;0.39080074;0.3081813
691817;ACC;-1.5625132;3.8548372;8.05783
691825;GYR;-0.40607235;0.35292712;0.34300056
691828;MAG;12.375001;-18.375;-21.525002
691827;ACC;-1.5960127;3.8404803;8.146365
691836;ACC;-1.6103697;3.8093736;8.297112
691838;MAG;12.262501;-18.46875;-21.206251
691835;GYR;-0.41431904;0.32268932;0.38117963
691845;ACC;-1.6067804;3.7531424;8.560323
691848;MAG;12.168751;-18.5625;-21.35625
691844;GYR;-0.39721483;0.274431;0.4156935
691855;ACC;-1.5661024;3.662215;8.874979
691854;GYR;-0.35506517;0.20540328;0.44470957
691858;MAG;12.075001;-18.65625;-21.431252
691864;ACC;-1.4644074;3.5114672;9.18126
691863;GYR;-0.285732;0.1385136;0.47067133
691868;MAG;12.075001;-18.7875;-21.206251
691873;ACC;-1.3112668;3.298506;9.462418
691872;GYR;-0.1962403;0.087506376;0.49296787
691878;MAG;12.0375;-18.768751;-21.13125
691883;ACC;-1.125823;3.0556345;9.736395
691882;GYR;-0.10613775;0.04444041;0.5076286
691888;MAG;11.981251;-18.712502;-21.31875
691892;ACC;-0.9403793;2.82712;10.01157
691891;GYR;-0.029474225;0.002290743;0.51404274
691898;MAG;12.3;-18.431252;-21.056252
691901;ACC;-0.81236327;2.664408;10.260424
691900;GYR;0.02489274;-0.027030766;0.51801336
691908;MAG;12.450001;-18.35625;-21.13125
691911;ACC;-0.7704889;2.626123;10.457831
691910;GYR;0.062460925;-0.007788526;0.5317578
